Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2014,SD,South Dakota,Demographics,Age,What is your age?,65+ years,Overall,Overall,"2,527",20.5,19.2,21.8,"1,347",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,46,BO1,CAT1,AGE,RESP015,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"6,865",90.1,88.6,91.7,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,46,BO1,CAT1,HLTHPLN1,RESP046,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,506,9.9,8.4,11.4,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,46,BO1,CAT1,HLTHPLN1,RESP054,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"4,312",87.8,85.9,89.7,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,46,BO1,CAT1,_HCVU651,RESP046,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,470,12.2,10.3,14.1,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,46,BO1,CAT1,_HCVU651,RESP054,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,779",70.7,67.5,73.8,"3,038",%,Crude Prevalence,,,BRFSS,CLASS11,Topic26,46,BO1,CAT1,_FLSHOT6,RESP046,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),No,Overall,Overall,687,29.4,26.2,32.5,"3,039",%,Crude Prevalence,,,BRFSS,CLASS11,Topic26,46,BO1,CAT1,_FLSHOT6,RESP054,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Immunization,Pneumonia Vaccination,Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,661",68.8,65.6,72,"3,076",%,Crude Prevalence,,,BRFSS,CLASS11,Topic46,46,BO1,CAT1,_PNEUMO2,RESP046,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Immunization,Pneumonia Vaccination,Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions),No,Overall,Overall,703,31.2,28,34.4,"3,077",%,Crude Prevalence,,,BRFSS,CLASS11,Topic46,46,BO1,CAT1,_PNEUMO2,RESP054,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,398,16.1,13.5,18.7,"1,164",%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,46,BO1,CAT1,_ALTETH2,RESP046,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,Overall,Overall,"2,057",83.9,81.3,86.5,"1,165",%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,46,BO1,CAT1,_ALTETH2,RESP054,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Prostate Cancer,PSA Test,Men aged 40+ who have had a PSA test within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,088",44,40.5,47.4,"3,447",%,Crude Prevalence,,,BRFSS,CLASS16,Topic47,46,BO1,CAT1,_RFPSA21,RESP046,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Prostate Cancer,PSA Test,Men aged 40+ who have had a PSA test within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,106",56,52.6,59.5,"3,448",%,Crude Prevalence,,,BRFSS,CLASS16,Topic47,46,BO1,CAT1,_RFPSA21,RESP054,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Women's Health,Mammogram,Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Received a mammogram within the past 2 years,Overall,Overall,"1,537",80.3,77.2,83.4,"3,323",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,46,BO1,CAT1,_MAM5021,RESP186,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Women's Health,Mammogram,Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Did not receive a mammogram within the past 2 years,Overall,Overall,384,19.7,16.6,22.8,"3,324",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,46,BO1,CAT1,_MAM5021,RESP187,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Women's Health,Mammogram,Women aged 50+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,030",77.5,74.7,80.3,"3,285",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,46,BO1,CAT1,_MAM502Y,RESP046,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Women's Health,Mammogram,Women aged 50+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,609,22.6,19.8,25.4,"3,286",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,46,BO1,CAT1,_MAM502Y,RESP054,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Women's Health,Mammogram,Women aged 40+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,350",74.9,72.2,77.5,"3,245",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,46,BO1,CAT1,_RFMAM2Y,RESP046,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Women's Health,Mammogram,Women aged 40+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,780,25.1,22.5,27.8,"3,246",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,46,BO1,CAT1,_RFMAM2Y,RESP054,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Women's Health,Pap Test,Women aged 18+ who have had a pap test within the past three years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,123",75.5,72.6,78.4,"3,361",%,Crude Prevalence,,,BRFSS,CLASS18,Topic42,46,BO1,CAT1,_RFPAP32,RESP046,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Women's Health,Pap Test,Women aged 18+ who have had a pap test within the past three years (variable calculated from one or more BRFSS questions),No,Overall,Overall,754,24.5,21.6,27.4,"3,362",%,Crude Prevalence,,,BRFSS,CLASS18,Topic42,46,BO1,CAT1,_RFPAP32,RESP054,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Women's Health,Pap Test,Women aged 21-65 who have had a pap test in the past three years (variable calculated from one or more BRFSS questions),Received a Pap test within the past 3 years,Overall,Overall,"1,707",84.7,81.8,87.7,"3,405",%,Crude Prevalence,,,BRFSS,CLASS18,Topic42,46,BO1,CAT1,_RFPAP33,RESP188,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Women's Health,Pap Test,Women aged 21-65 who have had a pap test in the past three years (variable calculated from one or more BRFSS questions),Did not receive a Pap test within the past 3 years,Overall,Overall,305,15.3,12.3,18.2,"3,406",%,Crude Prevalence,,,BRFSS,CLASS18,Topic42,46,BO1,CAT1,_RFPAP33,RESP189,"(44.353130053000484, -100.3735306369997)"
2014,TN,Tennessee,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50+ who have had a blood stool test within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,511,14.1,12.6,15.7,"3,484",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,47,BO1,CAT1,_RFBLDS2,RESP046,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50+ who have had a blood stool test within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,"2,743",85.9,84.3,87.4,"3,485",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,47,BO1,CAT1,_RFBLDS2,RESP054,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,260,8.9,7.5,10.2,"3,524",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,47,BO1,CAT1,_RFBLDS3,RESP190,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,"2,327",91.1,89.8,92.5,"3,525",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,47,BO1,CAT1,_RFBLDS3,RESP191,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Colorectal Cancer Screening,Sigmoidoscopy,Adults aged 50+ who have ever had a sigmoidoscopy or colonoscopy (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,421",68.8,66.6,71,"3,564",%,Crude Prevalence,,,BRFSS,CLASS04,Topic52,47,BO1,CAT1,_RFSIGM2,RESP046,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Colorectal Cancer Screening,Sigmoidoscopy,Adults aged 50+ who have ever had a sigmoidoscopy or colonoscopy (variable calculated from one or more BRFSS questions),No,Overall,Overall,918,31.3,29.1,33.5,"3,565",%,Crude Prevalence,,,BRFSS,CLASS04,Topic52,47,BO1,CAT1,_RFSIGM2,RESP054,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"1,750",64.9,62.3,67.4,"3,604",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,47,BO1,CAT1,_CRCREC,RESP192,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,804,35.1,32.6,37.7,"3,605",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,47,BO1,CAT1,_CRCREC,RESP193,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Demographics,Age,What is your age?,18-24 years,Overall,Overall,206,12.4,10.6,14.2,"1,340",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,47,BO1,CAT1,AGE,RESP010,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Demographics,Age,What is your age?,25-34 years,Overall,Overall,405,16.8,15.1,18.5,"1,341",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,47,BO1,CAT1,AGE,RESP011,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Demographics,Age,What is your age?,35-44 years,Overall,Overall,482,16.4,14.8,18.1,"1,342",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,47,BO1,CAT1,AGE,RESP012,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Demographics,Age,What is your age?,45-54 years,Overall,Overall,832,17.7,16.3,19.1,"1,343",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,47,BO1,CAT1,AGE,RESP013,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Demographics,Age,What is your age?,55-64 years,Overall,Overall,"1,212",16.9,15.7,18.1,"1,344",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,47,BO1,CAT1,AGE,RESP014,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Demographics,Age,What is your age?,65+ years,Overall,Overall,"2,005",19.8,18.7,21,"1,345",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,47,BO1,CAT1,AGE,RESP015,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"4,666",85.8,84.1,87.4,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,47,BO1,CAT1,HLTHPLN1,RESP046,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,463,14.2,12.6,15.9,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,47,BO1,CAT1,HLTHPLN1,RESP054,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,624",82.3,80.3,84.3,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,47,BO1,CAT1,_HCVU651,RESP046,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,440,17.7,15.7,19.7,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,47,BO1,CAT1,_HCVU651,RESP054,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,278",67.2,64.3,70,"3,037",%,Crude Prevalence,,,BRFSS,CLASS11,Topic26,47,BO1,CAT1,_FLSHOT6,RESP046,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),No,Overall,Overall,608,32.9,30,35.7,"3,038",%,Crude Prevalence,,,BRFSS,CLASS11,Topic26,47,BO1,CAT1,_FLSHOT6,RESP054,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Immunization,Pneumonia Vaccination,Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,314",71.2,68.5,73.9,"3,075",%,Crude Prevalence,,,BRFSS,CLASS11,Topic46,47,BO1,CAT1,_PNEUMO2,RESP046,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Immunization,Pneumonia Vaccination,Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions),No,Overall,Overall,519,28.8,26.1,31.5,"3,076",%,Crude Prevalence,,,BRFSS,CLASS11,Topic46,47,BO1,CAT1,_PNEUMO2,RESP054,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,437,22.4,19.9,24.9,"1,161",%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,47,BO1,CAT1,_ALTETH2,RESP046,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,480",77.6,75.1,80.1,"1,162",%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,47,BO1,CAT1,_ALTETH2,RESP054,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Prostate Cancer,PSA Test,Men aged 40+ who have had a PSA test within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,675,41.4,37.9,45,"3,444",%,Crude Prevalence,,,BRFSS,CLASS16,Topic47,47,BO1,CAT1,_RFPSA21,RESP046,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Prostate Cancer,PSA Test,Men aged 40+ who have had a PSA test within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,654,58.6,55,62.1,"3,445",%,Crude Prevalence,,,BRFSS,CLASS16,Topic47,47,BO1,CAT1,_RFPSA21,RESP054,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Women's Health,Mammogram,Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Received a mammogram within the past 2 years,Overall,Overall,"1,278",78.8,76.1,81.4,"3,321",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,47,BO1,CAT1,_MAM5021,RESP186,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Women's Health,Mammogram,Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Did not receive a mammogram within the past 2 years,Overall,Overall,335,21.2,18.6,23.9,"3,322",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,47,BO1,CAT1,_MAM5021,RESP187,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Women's Health,Mammogram,Women aged 50+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,656",77,74.5,79.4,"3,283",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,47,BO1,CAT1,_MAM502Y,RESP046,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Women's Health,Mammogram,Women aged 50+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,501,23.1,20.6,25.5,"3,284",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,47,BO1,CAT1,_MAM502Y,RESP054,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Women's Health,Mammogram,Women aged 40+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,885",72.7,70.2,75.2,"3,243",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,47,BO1,CAT1,_RFMAM2Y,RESP046,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Women's Health,Mammogram,Women aged 40+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,634,27.3,24.8,29.8,"3,244",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,47,BO1,CAT1,_RFMAM2Y,RESP054,"(35.68094058000048, -85.77449091399967)"
2014,TX,Texas,Demographics,Age,What is your age?,45-54 years,Overall,Overall,"2,432",17.6,16.6,18.6,"1,353",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,48,BO1,CAT1,AGE,RESP013,"(31.827240407000488, -99.42677020599967)"
2014,TX,Texas,Demographics,Age,What is your age?,55-64 years,Overall,Overall,"3,076",15.2,14.3,16.1,"1,354",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,48,BO1,CAT1,AGE,RESP014,"(31.827240407000488, -99.42677020599967)"
2014,TN,Tennessee,Women's Health,Pap Test,Women aged 18+ who have had a pap test within the past three years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,352",80.3,77.6,83,"3,359",%,Crude Prevalence,,,BRFSS,CLASS18,Topic42,47,BO1,CAT1,_RFPAP32,RESP046,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Women's Health,Pap Test,Women aged 18+ who have had a pap test within the past three years (variable calculated from one or more BRFSS questions),No,Overall,Overall,430,19.7,17,22.4,"3,360",%,Crude Prevalence,,,BRFSS,CLASS18,Topic42,47,BO1,CAT1,_RFPAP32,RESP054,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Women's Health,Pap Test,Women aged 21-65 who have had a pap test in the past three years (variable calculated from one or more BRFSS questions),Received a Pap test within the past 3 years,Overall,Overall,"1,022",85.5,82.8,88.2,"3,403",%,Crude Prevalence,,,BRFSS,CLASS18,Topic42,47,BO1,CAT1,_RFPAP33,RESP188,"(35.68094058000048, -85.77449091399967)"
